Gen,ID,Fitness
128,Id0,0.131909436131875420
128,Id0,0.041522950054294606
128,Id0,0.134370185181385940
128,Id0,0.072344404441737620
128,Id0,0.065204985454809680
128,Id0,0.113316876931531140
128,Id0,0.044280440144535760
128,Id0,0.042606166295982670
128,Id0,0.109982177075452500
128,Id0,0.126451503286334780
128,Id0,0.171937350712743240
128,Id0,0.072102010256782050
128,Id0,0.131906243736277680
128,Id0,0.046675582064294630
128,Id0,0.047313737268344960
128,Id0,0.048029677100143720
128,Id0,0.092149629207800550
128,Id0,0.064683240072285080
128,Id0,0.065400600907027620
128,Id0,0.026279800474538000
128,Id0,0.069910157423829030
128,Id0,0.088521775190921800
128,Id0,0.084472484207903030
128,Id0,0.118775033383464700
128,Id0,0.047313737268344960
128,Id0,0.045362067070809490
128,Id0,0.075131433433034100
128,Id0,0.046233106340698740
128,Id0,0.107756388469277860
128,Id0,0.132698656728013730
128,Id0,0.048646954381461930
128,Id0,0.090758007753269520
128,Id0,0.074456073643599270
128,Id0,0.051732068267354304
128,Id0,0.123913095480307750
128,Id0,0.069113092862367530
128,Id0,0.066600714824872560
128,Id0,0.069356615599699380
128,Id0,0.067473336292059900
128,Id0,0.108131330563496360
128,Id0,0.047391521896093400
128,Id0,0.089915473815498330
128,Id0,0.063813685833576090
128,Id0,0.110913761098941980
128,Id0,0.064203983589699340
128,Id0,0.046000222274859816
128,Id0,0.070710710635548470
128,Id0,0.109146039356499540
128,Id0,0.144484612778606520
128,Id0,0.175613121418151050
128,Id0,0.120505584021182360
128,Id0,0.113785391928242410
128,Id0,0.088161327533204740
128,Id0,0.104194551682322420
128,Id0,0.083094749924307680
128,Id0,0.110383754711572020
128,Id0,0.143263452169677000
128,Id0,0.046787562136991070
128,Id0,0.087882145042657280
128,Id0,0.143175236942829020
128,Id0,0.067743287189359140
128,Id0,0.048705036889578540
128,Id0,0.060379520943954950
128,Id0,0.103663792424553330
128,Id0,0.088498375982384330
128,Id0,0.170766813041148600
128,Id0,0.111598104314321710
128,Id0,0.083100663390103690
128,Id0,0.000000000000000000
128,Id0,0.122414282377877590
128,Id0,0.116287337551481050
128,Id0,0.157474522657125220
128,Id0,0.130182346449739220
128,Id0,0.088914471950388000
128,Id0,0.088677788601174980
128,Id0,0.162659936471411250
128,Id0,0.047391521896093400
128,Id0,0.156618874194079770
128,Id0,0.104608573939871930
128,Id0,0.022077073776302414
128,Id0,0.044823806745662685
128,Id0,0.123439906820455960
128,Id0,0.109159783523669920
128,Id0,0.157875412185328720
128,Id0,0.072024225629033610
128,Id0,0.022681033535404745
128,Id0,0.000000000000000000
128,Id0,0.048705036889578540
128,Id0,0.191020725335570400
128,Id0,0.164802182777605550
128,Id0,0.055164918147030300
128,Id0,0.095258322042981280
128,Id0,0.048029677100143720
128,Id0,0.139151616368431370
128,Id0,0.099780285496563830
128,Id0,0.083045900108589210
128,Id0,0.113576140752962270
128,Id0,0.115918127813559900
128,Id0,0.084092765738115570
128,Id0,0.050941615843764200
128,Id1,0.109972460144646600
128,Id1,0.043763989712512094
128,Id1,0.000000000000000000
128,Id1,0.061644416595763266
128,Id1,0.093166942124850290
128,Id1,0.096028973666133700
128,Id1,0.095023823719462360
128,Id1,0.077774948805705760
128,Id1,0.100966061245818530
128,Id1,0.045155289333745685
128,Id1,0.118704488735682430
128,Id1,0.019038250299780585
128,Id1,0.000000000000000000
128,Id1,0.114914235961155760
128,Id1,0.128903236874127640
128,Id1,0.106638349011980130
128,Id1,0.098307462357698580
128,Id1,0.124160714688088800
128,Id1,0.052622535755218510
128,Id1,0.020444800973057030
128,Id1,0.160846133910776870
128,Id1,0.139882932347623780
128,Id1,0.039516684273932440
128,Id1,0.091168829130821390
128,Id1,0.064725241117592790
128,Id1,0.000000000000000000
128,Id1,0.023994548528889890
128,Id1,0.084052920572028030
128,Id1,0.099743771770125420
128,Id1,0.076153795595765160
128,Id1,0.129060813407594800
128,Id1,0.062571570870423450
128,Id1,0.055463331625589654
128,Id1,0.113351832399947310
128,Id1,0.100129807219383430
128,Id1,0.096680467777356190
128,Id1,0.055889964158277450
128,Id1,0.096306244326197760
128,Id1,0.079017739405990100
128,Id1,0.074356947166365460
128,Id1,0.075603413154418320
128,Id1,0.165753472859516440
128,Id1,0.078575180184127750
128,Id1,0.147649693123309400
128,Id1,0.077102688215286060
128,Id1,0.140960006486801010
128,Id1,0.066740868003151800
128,Id1,0.056230252150601550
128,Id1,0.103618961617240890
128,Id1,0.089664347555408360
128,Id1,0.110163146740316580
128,Id1,0.104259929250745270
128,Id1,0.090982802464098760
128,Id1,0.118458112159061500
128,Id1,0.108391224446726070
128,Id1,0.074321690224700900
128,Id1,0.059361910045296030
128,Id1,0.140904165487241470
128,Id1,0.108397064959133570
128,Id1,0.100896543642822160
128,Id1,0.124527223189495020
128,Id1,0.078808703532198930
128,Id1,0.111203316511321760
128,Id1,0.101164127820248860
128,Id1,0.120123710168973970
128,Id1,0.087218450370282840
128,Id1,0.025470807921882100
128,Id1,0.104438275467427820
128,Id1,0.094197937678642620
128,Id1,0.140714395589114600
128,Id1,0.098978607231944530
128,Id1,0.113577628963271460
128,Id1,0.038076500599561170
128,Id1,0.062786988960249830
128,Id1,0.114189211891844100
128,Id1,0.031855820813412610
128,Id1,0.081970258191974500
128,Id1,0.084798029973952250
128,Id1,0.172579773497902600
128,Id1,0.019484992012088496
128,Id1,0.115428237904891690
128,Id1,0.105520684356366520
128,Id1,0.092971995486227340
128,Id1,0.020444800973057030
128,Id1,0.061850853351194744
128,Id1,0.105907661140470320
128,Id1,0.165043090853782830
128,Id1,0.143083891508740870
128,Id1,0.096154528165326410
128,Id1,0.045915608894939130
128,Id1,0.044439349501946925
128,Id1,0.095577558798328230
128,Id1,0.100534360421937710
128,Id1,0.048151841457286840
128,Id1,0.137023930474867360
128,Id1,0.063435424512755470
128,Id1,0.026279800474538000
128,Id1,0.071029275190572460
128,Id1,0.033818416734687670
128,Id1,0.119882170160851520
128,Id10,0.122081778114515150
128,Id10,0.129340762958490950
128,Id10,0.158091799938443440
128,Id10,0.046675582064294630
128,Id10,0.048789996661337170
128,Id10,0.046675582064294630
128,Id10,0.046638377478910135
128,Id10,0.121090273182468040
128,Id10,0.046675582064294630
128,Id10,0.050274349003427886
128,Id10,0.065253356666676860
128,Id10,0.050990288835226646
128,Id10,0.063175530629525770
