Gen,ID,Fitness
1,ID04,0.5339892599
1,ID04,0.5564079117
1,ID04,0.5745991264
1,ID04,0.5752010055
1,ID04,0.5633985836
1,ID04,0.558403406
1,ID04,0.5619095618
1,ID04,0.5506083235
1,ID04,0.5602184006
1,ID04,0.5408344941
1,ID04,0.5591489555
1,ID04,0.5522578821
1,ID04,0.5462656077
1,ID04,0.5573709978
1,ID04,0.5507964339
1,ID04,0.5642528944
1,ID04,0.5581028043
1,ID04,0.5638320728
1,ID04,0.5292124223
1,ID04,0.5633496481
1,ID04,0.565653443
1,ID04,0.5454964224
1,ID04,0.5573147686
1,ID04,0.5797320262
1,ID04,0.5793331861
1,ID04,0.5464747515
1,ID04,0.5660358544
1,ID04,0.5709336423
1,ID04,0.5868051292
1,ID04,0.5604767704
1,ID04,0.5458429923
1,ID04,0.56740367
1,ID04,0.5556203224
1,ID04,0.5832866156
1,ID04,0.5458622427
1,ID04,0.5908458042
1,ID04,0.5764000737
1,ID04,0.5751275187
1,ID04,0.5555031134
1,ID04,0.568457241
1,ID04,0.5885502224
1,ID04,0.5523414195
1,ID04,0.6176395677
1,ID04,0.5701622187
1,ID04,0.5411165861
1,ID04,0.5457222389
1,ID04,0.5749344436
1,ID04,0.5841484788
1,ID04,0.5574662759
1,ID04,0.5515572787
1,ID04,0.5783310411
1,ID04,0.5614010379
1,ID04,0.5507271553
1,ID04,0.5551227057
1,ID04,0.5420413111
1,ID04,0.5600817002
1,ID04,0.5641385088
1,ID04,0.568524758
1,ID04,0.5584467015
1,ID04,0.5528412216
1,ID04,0.5523795618
1,ID04,0.5814313613
1,ID04,0.5657662693
1,ID04,0.5598483242
1,ID04,0.5442108137
1,ID04,0.5674257503
1,ID04,0.5872589638
1,ID04,0.5666121458
1,ID04,0.3849856981
1,ID04,0.5392379547
1,ID04,0.561507059
1,ID04,0.5677668001
1,ID04,0.538461813
1,ID04,0.55553405
1,ID04,0.5604923804
1,ID04,0.5551609229
1,ID04,0.5679476469
1,ID04,0.5517762855
1,ID04,0.5606606629
1,ID04,0.5602350551
1,ID04,0.5641796008
1,ID04,0.5615713453
1,ID04,0.4927960103
1,ID04,0.5425937558
1,ID04,0.5766773299
1,ID04,0.5336122805
1,ID04,0.5644850542
1,ID04,0.5665910537
1,ID04,0.5363410637
1,ID04,0.5557211493
1,ID04,0.5578558104
1,ID04,0.5266188597
1,ID05,1.5527070242
1,ID05,1.4919108873
1,ID05,0.8659108372
1,ID05,0.8317631993
1,ID05,0.77540182
1,ID05,0.9009249009
1,ID05,0.654509432
1,ID05,1.1457297736
1,ID05,0.8350076654
1,ID05,1.6060766573
1,ID05,1.488978906
1,ID05,0.8982182909
1,ID05,0.8978137389
1,ID05,0.9141028475
1,ID05,0.9898350087
1,ID05,0.8797249324
1,ID05,0.8202960689
1,ID05,0.8271845325
1,ID05,1.5334682729
1,ID05,0.8465851447
1,ID05,0.8734510998
1,ID05,1.8560075428
1,ID05,0.7823891039
1,ID05,1.5956539489
1,ID05,0.8497557936
1,ID05,0.7969713155
1,ID05,0.7681426492
1,ID05,1.5354633007
1,ID05,0.9957066388
1,ID05,1.5120648263
1,ID05,0.8659246559
1,ID05,1.0799039967
1,ID05,0.9344326638
1,ID05,0.9987655032
1,ID05,1.2897310469
1,ID05,1.1566680074
1,ID05,1.3326231171
1,ID05,0.8268102645
1,ID05,0.8016386316
1,ID05,0.9313340618
1,ID05,0.8113025032
1,ID05,0.7919888079
1,ID05,0.910791658
1,ID05,1.2219425731
1,ID05,0.9750043225
1,ID05,0.9124789186
1,ID05,0.8491169485
1,ID05,0.8951845496
1,ID05,0.8885218302
1,ID05,0.8896052774
1,ID05,0.8981657105
1,ID05,0.8162400753
1,ID05,0.8841184226
1,ID05,1.423279806
1,ID05,1.1296128107
1,ID05,0.9346290511
1,ID05,1.4062457745
1,ID05,0.869697894
1,ID05,1.5190826457
1,ID05,0.9098246163
1,ID05,0.866970964
1,ID05,1.0519666505
1,ID05,1.4559291197
1,ID05,0.8052113013
1,ID05,0.8451204358
1,ID05,1.1555366477
1,ID05,0.8752126608
1,ID05,0.670542446
1,ID05,0.9370251398
1,ID05,1.210775451
1,ID05,1.4292861544
1,ID05,0.8047471995
1,ID05,1.0611049727
1,ID05,0.886594128
1,ID05,0.8464568091
1,ID05,1.6155898346
1,ID05,1.2104553958
1,ID05,1.2414360875
1,ID05,1.2845731694
1,ID05,0.8859304508
1,ID05,0.8604268529
1,ID05,0.8733338844
1,ID05,0.9615645181
1,ID05,0.9111309829
1,ID05,0.853438717
1,ID05,0.8604818536
1,ID05,0.9520389857
1,ID05,0.8644959314
1,ID05,1.4093300563
1,ID05,1.2986560093
1,ID05,0.8155572331
1,ID05,1.2946737154
1,ID05,0.9266557651
1,ID05,0.9675908592
1,ID05,1.2056991968
1,ID05,0.9489014985
1,ID05,1.5041142107
1,ID05,1.3910741684
1,ID05,1.3724749243
1,ID05,0.7582846294
1,ID06,1.0437915643
1,ID06,1.0390414991
1,ID06,1.093594541
1,ID06,1.0036718992
1,ID06,0.8932381537
1,ID06,1.0740340801
1,ID06,1.0595627023
1,ID06,1.4515865999
1,ID06,0.9587227582
1,ID06,1.0696016223
1,ID06,0.9676519187
1,ID06,1.0634737256
1,ID06,1.1487158309
1,ID06,1.0409605214
1,ID06,0.9600395125
1,ID06,1.0260508479
1,ID06,0.9711642424
1,ID06,1.0672316227
1,ID06,0.8724048409
1,ID06,1.0577665437
1,ID06,1.1667145821
1,ID06,0.8982290774
1,ID06,1.0821553236
1,ID06,1.0115002099
1,ID06,1.1631944181
1,ID06,1.0536314019
1,ID06,1.1508455203
1,ID06,1.1054824082
1,ID06,1.101014191
1,ID06,0.9659983351
1,ID06,1.02460811
1,ID06,0.9796905314
1,ID06,1.0311986827
1,ID06,1.1907916662
1,ID06,1.1223893819
1,ID06,1.1312377546
1,ID06,1.1529571959
1,ID06,1.0119357941
1,ID06,1.1453760482
1,ID06,1.3736597339
1,ID06,1.149088402
1,ID06,1.0959692776
1,ID06,1.0994343726
1,ID06,0.9024389656
1,ID06,0.8896652897
1,ID06,1.1029996441
1,ID06,1.4359459845
1,ID06,1.1389943986
1,ID06,1.073893899
1,ID06,1.0657368457
1,ID06,1.0568332417
1,ID06,1.0762847333
1,ID06,0.9409326025
1,ID06,1.0303329574
1,ID06,1.1327284149
1,ID06,1.0224105263
1,ID06,1.1061235402
1,ID06,1.0273783606
1,ID06,1.0667500617
1,ID06,0.9406099258
1,ID06,1.0301157737
1,ID06,1.0278267015
1,ID06,1.1087417527
1,ID06,1.0204303665
1,ID06,1.0766097068
1,ID06,1.0384005528
1,ID06,1.4635930017
1,ID06,1.0888239118
1,ID06,1.0719815777
1,ID06,1.0547002509
1,ID06,1.1398400467
1,ID06,1.1362801917
1,ID06,0.8376714465
1,ID06,1.0266954106
1,ID06,1.5129096622
1,ID06,1.0685824553
1,ID06,1.1341264833
1,ID06,1.1072493765
1,ID06,1.1744764153
1,ID06,1.1427728565
1,ID06,1.1798867372
1,ID06,0.988944356
1,ID06,1.0763343467
1,ID06,1.0513068207
1,ID06,1.0155390912
1,ID06,1.1040319579
1,ID06,1.0807778309
1,ID06,1.1482626471
1,ID06,1.0268919416
1,ID06,0.9778259748
1,ID06,1.163139606
1,ID06,1.1685129245
1,ID06,1.076167291
1,ID06,1.1185225534
1,ID06,1.4871444597
1,ID06,1.0289405357
1,ID06,0.9748704955
1,ID06,1.159264631
1,ID06,1.0660112992
1,ID06,1.0889638024
1,ID07,0.4729631649
1,ID07,0.4379727741
1,ID07,0.641926571
1,ID07,0.5658067278
1,ID07,0.605202898
1,ID07,0.4203471679
1,ID07,0.1961561253
1,ID07,0.2166928001
1,ID07,0.5081492468
1,ID07,0.4279885245
1,ID07,0.7902602216
1,ID07,0.5774980817
1,ID07,0.3216822655
1,ID07,0.3884373198
1,ID07,0.3361904848
1,ID07,0.1707201646
1,ID07,0.5283498662
1,ID07,0.5460724027
1,ID07,0.5149479596
1,ID07,0.2632863754
1,ID07,0.4988054455
1,ID07,0.2575704658
1,ID07,0.4185117667
1,ID07,0.4257420528
1,ID07,0.5452038363
1,ID07,0.4785132253
1,ID07,1.013169905
1,ID07,0.4810301709
1,ID07,0.4740547327
1,ID07,0.576095853
1,ID07,0.7282659943
1,ID07,0.713364987
1,ID07,0.3883763846
1,ID07,0.7452137752
1,ID07,0.8675450679
1,ID07,0.7139355968
1,ID07,0.4903580835
1,ID07,0.4961273661
1,ID07,0.3930148367
1,ID07,0.476355703
1,ID07,0.2233943875
1,ID07,0.4988951684
1,ID07,0.3723838394
1,ID07,0.4047346401
1,ID07,0.6176748516
1,ID07,0.7767251685
1,ID07,0.7222041501
1,ID07,0.4981633209
1,ID07,0.1425855735
1,ID07,0.3462451346
1,ID07,0.5133861784
1,ID07,0.1469224518
1,ID07,0.4804232738
1,ID07,0.2882811016
1,ID07,0.2999100477
1,ID07,0.5352720071
1,ID07,0.7170979326
1,ID07,0.5235228651
1,ID07,0.6374249958
1,ID07,0.3385053206
1,ID07,0.5822623178
1,ID07,0.6525880695
1,ID07,0.7946324959
1,ID07,0.765638131
1,ID07,0.4248655034
1,ID07,0.4981855565
1,ID07,1.0484234473
1,ID07,0.847310451
1,ID07,0.2722695063
1,ID07,0.217227049
1,ID07,0.4774074669
1,ID07,0.3803300698
1,ID07,0.7987823274
1,ID07,0.4100794675
1,ID07,0.2618815921
1,ID07,0.8681211781
1,ID07,0.4602671569
1,ID07,0.6714430075
1,ID07,0.2337595766
1,ID07,0.5426988688
1,ID07,0.605520573
1,ID07,0.4200778064
1,ID07,0.2368399575
1,ID07,0.5591706366
1,ID07,0.1264502642
1,ID07,0.5637102493
1,ID07,0.4817511829
1,ID07,0.4940065494
1,ID07,0.776758964
1,ID07,0.5046163473
1,ID07,0.4783393355
1,ID07,0.4509692858
1,ID07,0.2322953346
1,ID07,0.5149121795
1,ID07,0.5226331674
1,ID07,0.6204064561
1,ID07,0.3661628954
1,ID07,0.4690070252
1,ID07,0.3782661617
1,ID07,0.3089490555
1,ID08,0.6142717766
1,ID08,0.8332212736
1,ID08,0.6728821236
1,ID08,0.6862440457
1,ID08,0.6235441148
1,ID08,0.6386423945
1,ID08,0.6756216814
1,ID08,0.55748386
1,ID08,0.77894415
1,ID08,0.6478355988
1,ID08,0.9159664005
1,ID08,1.0677298838
1,ID08,0.7757442772
1,ID08,0.8785041725
1,ID08,0.572078379
1,ID08,1.197108731
1,ID08,0.7472407318
1,ID08,0.8558662659
1,ID08,0.9883278022
1,ID08,0.5909299355
1,ID08,0.6164074219
1,ID08,0.6986440825
1,ID08,0.7462524574
1,ID08,0.5540521725
1,ID08,1.1125154296
1,ID08,1.0857313548
1,ID08,0.7458610131
1,ID08,0.6324748803
1,ID08,0.6021614289
1,ID08,0.8726079528
1,ID08,0.8455005488
1,ID08,0.7183204254
1,ID08,0.7568853957
1,ID08,0.6998972535
1,ID08,0.4407803172
1,ID08,0.5663755033
1,ID08,0.6868373734
1,ID08,0.5588308378
1,ID08,0.5920361616
1,ID08,0.6967245336
1,ID08,1.0084955401
1,ID08,0.690734316
1,ID08,0.5619691121
1,ID08,0.7273614316
1,ID08,0.6437091462
1,ID08,0.9696213557
1,ID08,0.5878927191
1,ID08,0.5777294094
1,ID08,0.6939898983
1,ID08,0.8370089457
1,ID08,0.9305995528
1,ID08,1.2216090047
1,ID08,0.5567153221
1,ID08,0.8332803893
1,ID08,0.504384627
1,ID08,0.7080851841
1,ID08,0.7503074307
1,ID08,0.9774821354
1,ID08,1.0838307543
1,ID08,0.8034175251
1,ID08,0.5830345575
1,ID08,0.8189591036
1,ID08,0.8447138155
1,ID08,0.6159508581
1,ID08,0.7647581487
1,ID08,0.6787960138
1,ID08,0.8496658042
1,ID08,0.7266533495
1,ID08,0.5496119851
1,ID08,0.6672087767
1,ID08,0.8871436928
1,ID08,0.6321065589
1,ID08,0.8101662999
1,ID08,0.9146991086
1,ID08,0.6191719882
1,ID08,1.0661826499
1,ID08,0.9024839669
1,ID08,1.0197722945
1,ID08,0.8853317957
1,ID08,1.0016074688
1,ID08,0.9239959322
1,ID08,0.7756887002
1,ID08,0.5239210994
1,ID08,1.0069149906
1,ID08,0.4614686129
1,ID08,0.7942363939
1,ID08,0.3790172766
1,ID08,0.443105195
1,ID08,1.0133323753
1,ID08,1.0054430143
1,ID08,0.8628358425
1,ID08,0.7055127282
1,ID08,0.738796486
1,ID08,0.7410369319
1,ID08,0.9540677643
1,ID08,0.4801312203
1,ID08,0.5979198962
1,ID08,0.7652196291
1,ID08,0.5688028965
1,ID08,0.7251907711
1,ID09,0.5830493452
1,ID09,0.8122863821
1,ID09,0.7666970312
1,ID09,0.9440387125
1,ID09,0.682281108
1,ID09,0.9671568013
1,ID09,0.7062740732
1,ID09,0.8783103995
1,ID09,0.712277062
1,ID09,0.9410207933
1,ID09,0.7245639133
1,ID09,0.8165578666
1,ID09,0.7205860539
1,ID09,1.031112938
1,ID09,1.0390265269
1,ID09,0.5453570281
1,ID09,0.8280416447
1,ID09,0.8522749811
1,ID09,1.0109226873
1,ID09,0.9043660074
1,ID09,0.9481540857
1,ID09,0.9059693231
1,ID09,0.8905862858
1,ID09,0.8252572735
1,ID09,0.736524924
1,ID09,0.9976981301
1,ID09,0.7794696913
1,ID09,0.9391764245
1,ID09,0.8125669925
1,ID09,0.9525245975
1,ID09,0.9913382419
1,ID09,0.6786747797
1,ID09,1.047913554
1,ID09,0.81553637
1,ID09,0.9296213811
1,ID09,0.6872588388
1,ID09,1.5219963707
1,ID09,0.9717627028
1,ID09,0.7741985053
1,ID09,0.9291723811
1,ID09,0.9742773938
1,ID09,0.9300916254
1,ID09,0.9690635199
1,ID09,1.0389413144
1,ID09,1.0372423833
1,ID09,1.0176239846
1,ID09,0.9738564069
1,ID09,0.9092964498
1,ID09,0.8922513596
1,ID09,0.9375858209
1,ID09,0.9549042529
1,ID09,0.7402053696
1,ID09,0.7534229928
1,ID09,0.9949801454
1,ID09,1.0460106897
1,ID09,0.5742107773
1,ID09,0.8883620496
1,ID09,0.9855611894
1,ID09,0.7017271423
1,ID09,0.942089269
1,ID09,0.7001292113
1,ID09,0.9075089606
1,ID09,0.5726398501
1,ID09,1.0088360777
1,ID09,1.0065853831
1,ID09,0.8847926253
1,ID09,0.8611943614
1,ID09,0.7390580987
1,ID09,0.7175660688
1,ID09,0.9459707482
1,ID09,1.021054578
1,ID09,0.9939234745
1,ID09,0.4487221853
1,ID09,0.9917842602
1,ID09,0.7625565119
1,ID09,0.7790459829
1,ID09,0.783825417
1,ID09,0.9382631053
1,ID09,1.0510275315
1,ID09,0.9666690959
1,ID09,0.4569787361
1,ID09,0.5739579875
1,ID09,0.7993898206
1,ID09,0.9349168602
1,ID09,0.6948643921
1,ID09,0.9771121034
1,ID09,0.7000857876
1,ID09,0.8361066526
1,ID09,0.6541588408
1,ID09,0.8033562097
1,ID09,1.0420833256
1,ID09,0.7099609577
1,ID09,0.9248454639
1,ID09,0.9801797415
1,ID09,0.7815407995
1,ID09,1.0090711463
1,ID09,0.7467266815
1,ID09,0.7141176014
1,ID09,0.7284941346
1,ID09,0.9576972234
1,ID10,0.6566133861
1,ID10,0.7213203343
1,ID10,0.9617612883
1,ID10,1.3420485979
1,ID10,0.8710035538
1,ID10,0.830984057
1,ID10,1.013366852
1,ID10,0.8917198244
1,ID10,0.9418695481
1,ID10,1.1928743346
1,ID10,0.6329966367
1,ID10,0.9393537283
1,ID10,0.8478476786
1,ID10,0.885458127
1,ID10,1.0605384712
1,ID10,0.8582551571
1,ID10,1.0818192714
1,ID10,0.5558863763
1,ID10,0.8790121432
1,ID10,1.1472093511
1,ID10,1.6188222338
1,ID10,0.942659804
1,ID10,0.6995993407
1,ID10,0.7462963792
1,ID10,0.9546346807
1,ID10,1.0334609375
1,ID10,1.2055378984
1,ID10,0.9511453599
1,ID10,0.9485793682
1,ID10,1.0812715007
1,ID10,0.6788813513
1,ID10,1.0668838526
1,ID10,0.9134905392
1,ID10,0.8581611658
1,ID10,1.4686802826
1,ID10,0.8780749695
1,ID10,0.8372403961
1,ID10,0.848495972
1,ID10,0.4753266005
1,ID10,0.9338236739
1,ID10,0.9604881004
1,ID10,1.0164866239
1,ID10,0.8659576698
1,ID10,0.9485436557
1,ID10,0.8445625895
1,ID10,0.7361778705
1,ID10,0.7189624656
1,ID10,0.8161945711
1,ID10,0.9943613535
1,ID10,1.6583065913
1,ID10,0.6840243129
1,ID10,1.585546931
1,ID10,1.8852609815
1,ID10,0.6617560623
1,ID10,0.9038219268
1,ID10,1.0825805938
1,ID10,0.8738749021
1,ID10,0.8790504481
1,ID10,0.8302958458
1,ID10,0.8625437447
1,ID10,0.9115002702
1,ID10,1.3395109801
1,ID10,0.7353254054
1,ID10,0.9483734943
1,ID10,0.9819878047
1,ID10,1.8772185294
1,ID10,0.8578782815
1,ID10,1.9018825524
1,ID10,0.9990315464
1,ID10,0.4487414622
1,ID10,0.7708020379
1,ID10,0.8689187091
1,ID10,0.9253421579
1,ID10,0.8552673257
1,ID10,1.3712670037
1,ID10,0.950495276
1,ID10,1.1674705404
1,ID10,1.4107475913
1,ID10,1.6564970582
1,ID10,0.9317838945
1,ID10,0.6598408664
1,ID10,0.7833946405
1,ID10,0.8509308571
1,ID10,0.9309833867
1,ID10,0.92095672
1,ID10,0.9512419642
1,ID10,1.2749988997
1,ID10,1.0923761251
1,ID10,1.2425765041
1,ID10,0.9307347067
1,ID10,0.6606268061
1,ID10,0.8791854206
1,ID10,1.0507675534
1,ID10,0.5849931842
1,ID10,0.9691000691
1,ID10,0.7065404801
1,ID10,0.8459671572
1,ID10,0.8796031069
1,ID10,0.8470709807
1,ID10,1.2278862755
50,ID01,0.997166439
50,ID01,0.452217559
50,ID01,0.822593887
50,ID01,0.662295052
50,ID01,0.706561548
50,ID01,0.638681061
50,ID01,0.817240019
50,ID01,0.969273069
50,ID01,0.488344836
50,ID01,0.901472829
50,ID01,0.713006169
50,ID01,0.748600467
50,ID01,0.875573692
50,ID01,0.689997242
50,ID01,0.499314316
50,ID01,0.69728432
50,ID01,0.889084311
50,ID01,0.600190859
50,ID01,0.879910691
50,ID01,0.981730353
50,ID01,0.953459641
50,ID01,0.639624983
50,ID01,0.718117564
50,ID01,0.833377883
50,ID01,0.709841151
50,ID01,1.011692873
50,ID01,0.47175292
50,ID01,0.40766166
50,ID01,0.479338465
50,ID01,0.69327436
50,ID01,0.572038244
50,ID01,0.395401703
50,ID01,0.686130299
50,ID01,0.576716348
50,ID01,0.707069411
50,ID01,0.736450701
50,ID01,0.490679629
50,ID01,0.574164733
50,ID01,0.915171413
50,ID01,0.671190919
50,ID01,0.673766759
50,ID01,0.978242143
50,ID01,0.659405001
50,ID01,0.899815244
50,ID01,0.87331764
50,ID01,0.665084198
50,ID01,0.627335917
50,ID01,0.362588274
50,ID01,0.756154874
50,ID01,0.937054511
50,ID01,0.630403677
50,ID01,0.631973343
50,ID01,0.762709545
50,ID01,0.535866343
50,ID01,0.973615734
50,ID01,0.942501877
50,ID01,0.812942564
50,ID01,0.628338673
50,ID01,0.667808894
50,ID01,0.608347723
50,ID01,0.606728348
50,ID01,0.723646912
50,ID01,0.479333588
50,ID01,0.569864204
50,ID01,0.658721681
50,ID01,0.8924079
50,ID01,0.78691757
50,ID01,0.733209183
50,ID01,0.677546172
50,ID01,0.699291767
50,ID01,0.964243001
50,ID01,0.96835658
50,ID01,0.660982785
50,ID01,1.080994394
50,ID01,0.400245949
50,ID01,0.664170743
50,ID01,0.985662062
50,ID01,0.608932415
50,ID01,0.733406898
50,ID01,0.666052146
50,ID01,0.642638127
50,ID01,0.594763512
50,ID01,0.682057731
50,ID01,1.045284277
50,ID01,0.646811575
50,ID01,0.964724024
50,ID01,0.628568694
50,ID01,0.63487259
50,ID01,1.024942304
50,ID01,0.567449524
50,ID01,0.482766048
50,ID01,0.756350313
50,ID01,0.794923054
