"Gen","ID","Fitness"
"189",1,"ID02",0.8797980918
"190",1,"ID02",0.95238805
"191",1,"ID02",0.9957497346
"192",1,"ID02",1.2932620266
"193",1,"ID02",1.0728741266
"194",1,"ID02",1.0404761902
"195",1,"ID02",0.9537391972
"196",1,"ID02",0.8350496562
"197",1,"ID03",0.9287745504
"198",1,"ID03",0.8604524127
"199",1,"ID03",0.8480811
"200",1,"ID03",0.7791671277
"201",1,"ID03",0.8751196756
"202",1,"ID03",0.8100488023
"203",1,"ID03",0.9662706763
"204",1,"ID03",1.4326841998
"205",1,"ID03",0.9629789473
"206",1,"ID03",1.6226931703
"207",1,"ID03",0.8529005908
"208",1,"ID03",0.9087580918
"209",1,"ID03",0.5845979041
"210",1,"ID03",1.5937816516
"211",1,"ID03",0.9664561843
"212",1,"ID03",0.849604289
"213",1,"ID03",1.14654789
"214",1,"ID03",0.6562214494
"215",1,"ID03",0.9882478335
"216",1,"ID03",0.908355416
"217",1,"ID03",0.8804622856
"218",1,"ID03",0.8852908953
"219",1,"ID03",0.9519092156
"220",1,"ID03",0.9034018727
"221",1,"ID03",0.9213716017
"222",1,"ID03",1.5714180884
"223",1,"ID03",0.8763109633
"224",1,"ID03",0.7021393417
"225",1,"ID03",1.1065159626
"226",1,"ID03",1.2782313797
"227",1,"ID03",0.8065798277
"228",1,"ID03",1.0902735234
"229",1,"ID03",0.8843716091
"230",1,"ID03",0.8186301186
"231",1,"ID03",0.9188666085
"232",1,"ID03",0.8453197229
"233",1,"ID03",0.8982452061
"234",1,"ID03",0.8233576683
"235",1,"ID03",0.8087286308
"236",1,"ID03",0.9251802626
"237",1,"ID03",0.8123312808
"238",1,"ID03",0.8361042209
"239",1,"ID03",1.7370716397
"240",1,"ID03",1.6110237344
"241",1,"ID03",1.0327158029
"242",1,"ID03",1.3040064958
"243",1,"ID03",0.8597214392
"244",1,"ID03",0.6935544637
"245",1,"ID03",0.9383257639
"246",1,"ID03",0.9926811924
"247",1,"ID03",0.9507164882
"248",1,"ID03",0.6456896775
"249",1,"ID03",1.2784827085
"250",1,"ID03",1.4584347622
"251",1,"ID03",0.6816100747
"252",1,"ID03",1.1437803705
"253",1,"ID03",0.6655789092
"254",1,"ID03",1.1576814664
"255",1,"ID03",0.8959977162
"256",1,"ID03",1.5330082372
"257",1,"ID03",1.8742523671
"258",1,"ID03",0.8038620978
"259",1,"ID03",0.8971488708
"260",1,"ID03",0.906504484
"261",1,"ID03",1.8260739492
"262",1,"ID03",1.47156937
"263",1,"ID03",0.7921564783
"264",1,"ID03",0.9813099242
"265",1,"ID03",1.7561669174
"266",1,"ID03",0.9830172845
"267",1,"ID03",0.9659325588
"268",1,"ID03",1.9614826378
"269",1,"ID03",0.9145262565
"270",1,"ID03",0.9595497932
"271",1,"ID03",1.7749763081
"272",1,"ID03",1.5682344588
"273",1,"ID03",0.9626378323
"274",1,"ID03",1.0214963319
"275",1,"ID03",0.8379202879
"276",1,"ID03",0.8384030353
"277",1,"ID03",0.8569910099
"278",1,"ID03",0.9797006417
"279",1,"ID03",0.88342599
"280",1,"ID03",0.6299267104
"281",1,"ID03",1.1998870653
"282",1,"ID03",1.0003663778
"283",1,"ID03",0.5972091527
"284",1,"ID03",0.9885808533
"285",1,"ID03",1.0176788373
"286",1,"ID03",0.8330079788
"287",1,"ID03",1.0173775988
"288",1,"ID03",0.9025281368
"289",1,"ID03",0.5809835232
"290",1,"ID03",0.7242502634
"291",1,"ID03",0.8737089846
"292",1,"ID03",1.6012397785
"293",1,"ID03",1.0381116764
"294",1,"ID03",0.8100743216
"295",1,"ID03",0.8720775538
"296",1,"ID03",1.1295993757
"297",1,"ID04",0.555882203
"298",1,"ID04",0.5752775129
"299",1,"ID04",0.5888978613
"300",1,"ID04",0.553929847
"301",1,"ID04",0.5540915232
"302",1,"ID04",0.563056337
"303",1,"ID04",0.5493202358
"304",1,"ID04",0.540794471
"305",1,"ID04",0.5339892599
"306",1,"ID04",0.5564079117
"307",1,"ID04",0.5745991264
"308",1,"ID04",0.5752010055
"309",1,"ID04",0.5633985836
"310",1,"ID04",0.558403406
"311",1,"ID04",0.5619095618
"312",1,"ID04",0.5506083235
"313",1,"ID04",0.5602184006
"314",1,"ID04",0.5408344941
"315",1,"ID04",0.5591489555
"316",1,"ID04",0.5522578821
"317",1,"ID04",0.5462656077
"318",1,"ID04",0.5573709978
"319",1,"ID04",0.5507964339
"320",1,"ID04",0.5642528944
"321",1,"ID04",0.5581028043
"322",1,"ID04",0.5638320728
"323",1,"ID04",0.5292124223
"324",1,"ID04",0.5633496481
"325",1,"ID04",0.565653443
"326",1,"ID04",0.5454964224
"327",1,"ID04",0.5573147686
"328",1,"ID04",0.5797320262
"329",1,"ID04",0.5793331861
"330",1,"ID04",0.5464747515
"331",1,"ID04",0.5660358544
"332",1,"ID04",0.5709336423
"333",1,"ID04",0.5868051292
"334",1,"ID04",0.5604767704
"335",1,"ID04",0.5458429923
"336",1,"ID04",0.56740367
"337",1,"ID04",0.5556203224
"338",1,"ID04",0.5832866156
"339",1,"ID04",0.5458622427
"340",1,"ID04",0.5908458042
"341",1,"ID04",0.5764000737
"342",1,"ID04",0.5751275187
"343",1,"ID04",0.5555031134
"344",1,"ID04",0.568457241
"345",1,"ID04",0.5885502224
"346",1,"ID04",0.5523414195
"347",1,"ID04",0.6176395677
"348",1,"ID04",0.5701622187
"349",1,"ID04",0.5411165861
"350",1,"ID04",0.5457222389
"351",1,"ID04",0.5749344436
"352",1,"ID04",0.5841484788
"353",1,"ID04",0.5574662759
"354",1,"ID04",0.5515572787
"355",1,"ID04",0.5783310411
"356",1,"ID04",0.5614010379
"357",1,"ID04",0.5507271553
"358",1,"ID04",0.5551227057
"359",1,"ID04",0.5420413111
"360",1,"ID04",0.5600817002
"361",1,"ID04",0.5641385088
"362",1,"ID04",0.568524758
"363",1,"ID04",0.5584467015
"364",1,"ID04",0.5528412216
"365",1,"ID04",0.5523795618
"366",1,"ID04",0.5814313613
"367",1,"ID04",0.5657662693
"368",1,"ID04",0.5598483242
"369",1,"ID04",0.5442108137
"370",1,"ID04",0.5674257503
"371",1,"ID04",0.5872589638
"372",1,"ID04",0.5666121458
"373",1,"ID04",0.3849856981
"374",1,"ID04",0.5392379547
"375",1,"ID04",0.561507059
"376",1,"ID04",0.5677668001
"377",1,"ID04",0.538461813
"378",1,"ID04",0.55553405
"379",1,"ID04",0.5604923804
"380",1,"ID04",0.5551609229
"381",1,"ID04",0.5679476469
"382",1,"ID04",0.5517762855
"383",1,"ID04",0.5606606629
"384",1,"ID04",0.5602350551
"385",1,"ID04",0.5641796008
"386",1,"ID04",0.5615713453
"387",1,"ID04",0.4927960103
"388",1,"ID04",0.5425937558
"389",1,"ID04",0.5766773299
"390",1,"ID04",0.5336122805
"391",1,"ID04",0.5644850542
"392",1,"ID04",0.5665910537
"393",1,"ID04",0.5363410637
"394",1,"ID04",0.5557211493
"395",1,"ID04",0.5578558104
"396",1,"ID04",0.5266188597
"397",1,"ID05",1.5527070242
"398",1,"ID05",1.4919108873
"399",1,"ID05",0.8659108372
"400",1,"ID05",0.8317631993
"401",1,"ID05",0.77540182
"402",1,"ID05",0.9009249009
"403",1,"ID05",0.654509432
"404",1,"ID05",1.1457297736
"405",1,"ID05",0.8350076654
"406",1,"ID05",1.6060766573
"407",1,"ID05",1.488978906
"408",1,"ID05",0.8982182909
"409",1,"ID05",0.8978137389
"410",1,"ID05",0.9141028475
"411",1,"ID05",0.9898350087
"412",1,"ID05",0.8797249324
"413",1,"ID05",0.8202960689
"414",1,"ID05",0.8271845325
"415",1,"ID05",1.5334682729
"416",1,"ID05",0.8465851447
"417",1,"ID05",0.8734510998
"418",1,"ID05",1.8560075428
"419",1,"ID05",0.7823891039
"420",1,"ID05",1.5956539489
"421",1,"ID05",0.8497557936
"422",1,"ID05",0.7969713155
"423",1,"ID05",0.7681426492
"424",1,"ID05",1.5354633007
"425",1,"ID05",0.9957066388
"426",1,"ID05",1.5120648263
"427",1,"ID05",0.8659246559
"428",1,"ID05",1.0799039967
"429",1,"ID05",0.9344326638
"430",1,"ID05",0.9987655032
"431",1,"ID05",1.2897310469
"432",1,"ID05",1.1566680074
"433",1,"ID05",1.3326231171
"434",1,"ID05",0.8268102645
"435",1,"ID05",0.8016386316
"436",1,"ID05",0.9313340618
"437",1,"ID05",0.8113025032
"438",1,"ID05",0.7919888079
"439",1,"ID05",0.910791658
"440",1,"ID05",1.2219425731
"441",1,"ID05",0.9750043225
"442",1,"ID05",0.9124789186
"443",1,"ID05",0.8491169485
"444",1,"ID05",0.8951845496
"445",1,"ID05",0.8885218302
"446",1,"ID05",0.8896052774
"447",1,"ID05",0.8981657105
"448",1,"ID05",0.8162400753
"449",1,"ID05",0.8841184226
"450",1,"ID05",1.423279806
"451",1,"ID05",1.1296128107
"452",1,"ID05",0.9346290511
"453",1,"ID05",1.4062457745
"454",1,"ID05",0.869697894
"455",1,"ID05",1.5190826457
"456",1,"ID05",0.9098246163
"457",1,"ID05",0.866970964
"458",1,"ID05",1.0519666505
"459",1,"ID05",1.4559291197
"460",1,"ID05",0.8052113013
"461",1,"ID05",0.8451204358
"462",1,"ID05",1.1555366477
"463",1,"ID05",0.8752126608
"464",1,"ID05",0.670542446
"465",1,"ID05",0.9370251398
"466",1,"ID05",1.210775451
"467",1,"ID05",1.4292861544
"468",1,"ID05",0.8047471995
"469",1,"ID05",1.0611049727
"470",1,"ID05",0.886594128
"471",1,"ID05",0.8464568091
"472",1,"ID05",1.6155898346
"473",1,"ID05",1.2104553958
"474",1,"ID05",1.2414360875
"475",1,"ID05",1.2845731694
"476",1,"ID05",0.8859304508
"477",1,"ID05",0.8604268529
"478",1,"ID05",0.8733338844
"479",1,"ID05",0.9615645181
"480",1,"ID05",0.9111309829
"481",1,"ID05",0.853438717
"482",1,"ID05",0.8604818536
"483",1,"ID05",0.9520389857
"484",1,"ID05",0.8644959314
"485",1,"ID05",1.4093300563
"486",1,"ID05",1.2986560093
"487",1,"ID05",0.8155572331
"488",1,"ID05",1.2946737154
"489",1,"ID05",0.9266557651
"490",1,"ID05",0.9675908592
"491",1,"ID05",1.2056991968
"492",1,"ID05",0.9489014985
"493",1,"ID05",1.5041142107
"494",1,"ID05",1.3910741684
"495",1,"ID05",1.3724749243
"496",1,"ID05",0.7582846294
"497",1,"ID06",1.0437915643
"498",1,"ID06",1.0390414991
"499",1,"ID06",1.093594541
"500",1,"ID06",1.0036718992
"501",1,"ID06",0.8932381537
"502",1,"ID06",1.0740340801
"503",1,"ID06",1.0595627023
"504",1,"ID06",1.4515865999
"505",1,"ID06",0.9587227582
"506",1,"ID06",1.0696016223
"507",1,"ID06",0.9676519187
"508",1,"ID06",1.0634737256
"509",1,"ID06",1.1487158309
"510",1,"ID06",1.0409605214
"511",1,"ID06",0.9600395125
"512",1,"ID06",1.0260508479
"513",1,"ID06",0.9711642424
"514",1,"ID06",1.0672316227
"515",1,"ID06",0.8724048409
"516",1,"ID06",1.0577665437
"517",1,"ID06",1.1667145821
"518",1,"ID06",0.8982290774
"519",1,"ID06",1.0821553236
"520",1,"ID06",1.0115002099
"521",1,"ID06",1.1631944181
"522",1,"ID06",1.0536314019
"523",1,"ID06",1.1508455203
"524",1,"ID06",1.1054824082
"525",1,"ID06",1.101014191
"526",1,"ID06",0.9659983351
"527",1,"ID06",1.02460811
"528",1,"ID06",0.9796905314
"529",1,"ID06",1.0311986827
"530",1,"ID06",1.1907916662
"531",1,"ID06",1.1223893819
"532",1,"ID06",1.1312377546
"533",1,"ID06",1.1529571959
"534",1,"ID06",1.0119357941
"535",1,"ID06",1.1453760482
"536",1,"ID06",1.3736597339
"537",1,"ID06",1.149088402
"538",1,"ID06",1.0959692776
"539",1,"ID06",1.0994343726
"540",1,"ID06",0.9024389656
"541",1,"ID06",0.8896652897
"542",1,"ID06",1.1029996441
"543",1,"ID06",1.4359459845
"544",1,"ID06",1.1389943986
"545",1,"ID06",1.073893899
"546",1,"ID06",1.0657368457
"547",1,"ID06",1.0568332417
"548",1,"ID06",1.0762847333
"549",1,"ID06",0.9409326025
"550",1,"ID06",1.0303329574
"551",1,"ID06",1.1327284149
"552",1,"ID06",1.0224105263
"553",1,"ID06",1.1061235402
"554",1,"ID06",1.0273783606
"555",1,"ID06",1.0667500617
"556",1,"ID06",0.9406099258
"557",1,"ID06",1.0301157737
"558",1,"ID06",1.0278267015
"559",1,"ID06",1.1087417527
"560",1,"ID06",1.0204303665
"561",1,"ID06",1.0766097068
"562",1,"ID06",1.0384005528
"563",1,"ID06",1.4635930017
"564",1,"ID06",1.0888239118
"565",1,"ID06",1.0719815777
"566",1,"ID06",1.0547002509
"567",1,"ID06",1.1398400467
"568",1,"ID06",1.1362801917
"569",1,"ID06",0.8376714465
"570",1,"ID06",1.0266954106
"571",1,"ID06",1.5129096622
"572",1,"ID06",1.0685824553
"573",1,"ID06",1.1341264833
"574",1,"ID06",1.1072493765
"575",1,"ID06",1.1744764153
"576",1,"ID06",1.1427728565
"577",1,"ID06",1.1798867372
"578",1,"ID06",0.988944356
"579",1,"ID06",1.0763343467
"580",1,"ID06",1.0513068207
"581",1,"ID06",1.0155390912
"582",1,"ID06",1.1040319579
"583",1,"ID06",1.0807778309
"584",1,"ID06",1.1482626471
"585",1,"ID06",1.0268919416
"586",1,"ID06",0.9778259748
"587",1,"ID06",1.163139606
"588",1,"ID06",1.1685129245
"589",1,"ID06",1.076167291
"590",1,"ID06",1.1185225534
"591",1,"ID06",1.4871444597
"592",1,"ID06",1.0289405357
"593",1,"ID06",0.9748704955
"594",1,"ID06",1.159264631
"595",1,"ID06",1.0660112992
"596",1,"ID06",1.0889638024
"597",1,"ID07",0.4729631649
"598",1,"ID07",0.4379727741
"599",1,"ID07",0.641926571
"600",1,"ID07",0.5658067278
"601",1,"ID07",0.605202898
"602",1,"ID07",0.4203471679
"603",1,"ID07",0.1961561253
"604",1,"ID07",0.2166928001
"605",1,"ID07",0.5081492468
"606",1,"ID07",0.4279885245
"607",1,"ID07",0.7902602216
"608",1,"ID07",0.5774980817
"609",1,"ID07",0.3216822655
"610",1,"ID07",0.3884373198
"611",1,"ID07",0.3361904848
"612",1,"ID07",0.1707201646
"613",1,"ID07",0.5283498662
"614",1,"ID07",0.5460724027
"615",1,"ID07",0.5149479596
"616",1,"ID07",0.2632863754
"617",1,"ID07",0.4988054455
"618",1,"ID07",0.2575704658
"619",1,"ID07",0.4185117667
"620",1,"ID07",0.4257420528
"621",1,"ID07",0.5452038363
"622",1,"ID07",0.4785132253
"623",1,"ID07",1.013169905
"624",1,"ID07",0.4810301709
"625",1,"ID07",0.4740547327
"626",1,"ID07",0.576095853
"627",1,"ID07",0.7282659943
"628",1,"ID07",0.713364987
"629",1,"ID07",0.3883763846
"630",1,"ID07",0.7452137752
"631",1,"ID07",0.8675450679
"632",1,"ID07",0.7139355968
"633",1,"ID07",0.4903580835
"634",1,"ID07",0.4961273661
"635",1,"ID07",0.3930148367
"636",1,"ID07",0.476355703
"637",1,"ID07",0.2233943875
"638",1,"ID07",0.4988951684
"639",1,"ID07",0.3723838394
"640",1,"ID07",0.4047346401
"641",1,"ID07",0.6176748516
"642",1,"ID07",0.7767251685
"643",1,"ID07",0.7222041501
"644",1,"ID07",0.4981633209
"645",1,"ID07",0.1425855735
"646",1,"ID07",0.3462451346
"647",1,"ID07",0.5133861784
"648",1,"ID07",0.1469224518
"649",1,"ID07",0.4804232738
"650",1,"ID07",0.2882811016
"651",1,"ID07",0.2999100477
"652",1,"ID07",0.5352720071
"653",1,"ID07",0.7170979326
"654",1,"ID07",0.5235228651
"655",1,"ID07",0.6374249958
"656",1,"ID07",0.3385053206
"657",1,"ID07",0.5822623178
"658",1,"ID07",0.6525880695
"659",1,"ID07",0.7946324959
"660",1,"ID07",0.765638131
"661",1,"ID07",0.4248655034
"662",1,"ID07",0.4981855565
"663",1,"ID07",1.0484234473
"664",1,"ID07",0.847310451
"665",1,"ID07",0.2722695063
"666",1,"ID07",0.217227049
"667",1,"ID07",0.4774074669
"668",1,"ID07",0.3803300698
"669",1,"ID07",0.7987823274
"670",1,"ID07",0.4100794675
"671",1,"ID07",0.2618815921
"672",1,"ID07",0.8681211781
"673",1,"ID07",0.4602671569
"674",1,"ID07",0.6714430075
"675",1,"ID07",0.2337595766
"676",1,"ID07",0.5426988688
"677",1,"ID07",0.605520573
"678",1,"ID07",0.4200778064
"679",1,"ID07",0.2368399575
"680",1,"ID07",0.5591706366
"681",1,"ID07",0.1264502642
"682",1,"ID07",0.5637102493
"683",1,"ID07",0.4817511829
"684",1,"ID07",0.4940065494
"685",1,"ID07",0.776758964
"686",1,"ID07",0.5046163473
"687",1,"ID07",0.4783393355
"688",1,"ID07",0.4509692858
"689",1,"ID07",0.2322953346
"690",1,"ID07",0.5149121795
"691",1,"ID07",0.5226331674
"692",1,"ID07",0.6204064561
"693",1,"ID07",0.3661628954
"694",1,"ID07",0.4690070252
"695",1,"ID07",0.3782661617
"696",1,"ID07",0.3089490555
"697",1,"ID08",0.6142717766
"698",1,"ID08",0.8332212736
"699",1,"ID08",0.6728821236
"700",1,"ID08",0.6862440457
"701",1,"ID08",0.6235441148
"702",1,"ID08",0.6386423945
"703",1,"ID08",0.6756216814
"704",1,"ID08",0.55748386
"705",1,"ID08",0.77894415
"706",1,"ID08",0.6478355988
"707",1,"ID08",0.9159664005
"708",1,"ID08",1.0677298838
"709",1,"ID08",0.7757442772
"710",1,"ID08",0.8785041725
"711",1,"ID08",0.572078379
"712",1,"ID08",1.197108731
"713",1,"ID08",0.7472407318
"714",1,"ID08",0.8558662659
"715",1,"ID08",0.9883278022
"716",1,"ID08",0.5909299355
"717",1,"ID08",0.6164074219
"718",1,"ID08",0.6986440825
"719",1,"ID08",0.7462524574
"720",1,"ID08",0.5540521725
"721",1,"ID08",1.1125154296
"722",1,"ID08",1.0857313548
"723",1,"ID08",0.7458610131
"724",1,"ID08",0.6324748803
"725",1,"ID08",0.6021614289
"726",1,"ID08",0.8726079528
"727",1,"ID08",0.8455005488
"728",1,"ID08",0.7183204254
"729",1,"ID08",0.7568853957
"730",1,"ID08",0.6998972535
"731",1,"ID08",0.4407803172
"732",1,"ID08",0.5663755033
"733",1,"ID08",0.6868373734
"734",1,"ID08",0.5588308378
"735",1,"ID08",0.5920361616
"736",1,"ID08",0.6967245336
"737",1,"ID08",1.0084955401
"738",1,"ID08",0.690734316
"739",1,"ID08",0.5619691121
"740",1,"ID08",0.7273614316
"741",1,"ID08",0.6437091462
"742",1,"ID08",0.9696213557
"743",1,"ID08",0.5878927191
"744",1,"ID08",0.5777294094
"745",1,"ID08",0.6939898983
"746",1,"ID08",0.8370089457
"747",1,"ID08",0.9305995528
"748",1,"ID08",1.2216090047
"749",1,"ID08",0.5567153221
"750",1,"ID08",0.8332803893
"751",1,"ID08",0.504384627
"752",1,"ID08",0.7080851841
"753",1,"ID08",0.7503074307
"754",1,"ID08",0.9774821354
"755",1,"ID08",1.0838307543
"756",1,"ID08",0.8034175251
"757",1,"ID08",0.5830345575
"758",1,"ID08",0.8189591036
"759",1,"ID08",0.8447138155
"760",1,"ID08",0.6159508581
"761",1,"ID08",0.7647581487
"762",1,"ID08",0.6787960138
"763",1,"ID08",0.8496658042
"764",1,"ID08",0.7266533495
"765",1,"ID08",0.5496119851
"766",1,"ID08",0.6672087767
"767",1,"ID08",0.8871436928
"768",1,"ID08",0.6321065589
"769",1,"ID08",0.8101662999
"770",1,"ID08",0.9146991086
"771",1,"ID08",0.6191719882
"772",1,"ID08",1.0661826499
"773",1,"ID08",0.9024839669
"774",1,"ID08",1.0197722945
"775",1,"ID08",0.8853317957
"776",1,"ID08",1.0016074688
"777",1,"ID08",0.9239959322
"778",1,"ID08",0.7756887002
"779",1,"ID08",0.5239210994
"780",1,"ID08",1.0069149906
"781",1,"ID08",0.4614686129
"782",1,"ID08",0.7942363939
"783",1,"ID08",0.3790172766
"784",1,"ID08",0.443105195
"785",1,"ID08",1.0133323753
"786",1,"ID08",1.0054430143
"787",1,"ID08",0.8628358425
"788",1,"ID08",0.7055127282
"789",1,"ID08",0.738796486
"790",1,"ID08",0.7410369319
"791",1,"ID08",0.9540677643
"792",1,"ID08",0.4801312203
"793",1,"ID08",0.5979198962
"794",1,"ID08",0.7652196291
"795",1,"ID08",0.5688028965
"796",1,"ID08",0.7251907711
"797",1,"ID09",0.5830493452
"798",1,"ID09",0.8122863821
"799",1,"ID09",0.7666970312
"800",1,"ID09",0.9440387125
"801",1,"ID09",0.682281108
"802",1,"ID09",0.9671568013
"803",1,"ID09",0.7062740732
"804",1,"ID09",0.8783103995
"805",1,"ID09",0.712277062
"806",1,"ID09",0.9410207933
"807",1,"ID09",0.7245639133
"808",1,"ID09",0.8165578666
"809",1,"ID09",0.7205860539
"810",1,"ID09",1.031112938
"811",1,"ID09",1.0390265269
"812",1,"ID09",0.5453570281
"813",1,"ID09",0.8280416447
"814",1,"ID09",0.8522749811
"815",1,"ID09",1.0109226873
"816",1,"ID09",0.9043660074
"817",1,"ID09",0.9481540857
"818",1,"ID09",0.9059693231
"819",1,"ID09",0.8905862858
"820",1,"ID09",0.8252572735
"821",1,"ID09",0.736524924
"822",1,"ID09",0.9976981301
"823",1,"ID09",0.7794696913
"824",1,"ID09",0.9391764245
"825",1,"ID09",0.8125669925
"826",1,"ID09",0.9525245975
